"영화명","개봉일","매출액","매출액점유율","누적매출액","관객수","누적관객수","스크린수","상영횟수","대표국적","제작사","배급사","등급","장르","감독","배우"
"고고 70","2008-10-03",3865123500,0.4,3865123500,595145,595145,369,26844,"한국","(주)보경사","(주)쇼박스","15세이상관람가","드라마","최호","곽선영"
"미쓰 홍당무","2008-10-16",3603598500,0.4,3603598500,539031,539031,285,25447,"한국","(주)모호필름","(주)벤티지홀딩스","청소년관람불가","드라마","이경미","공효진"
"미쓰 홍당무","2008-10-16",110000,0,3604288500,11,539121,1,1,"한국","(주)모호필름","(주)벤티지홀딩스","청소년관람불가","드라마","이경미","공효진"
"아내가 결혼했다","2008-10-23",12062180000,1.4,12062180000,1799447,1799447,417,57496,"한국","(주)주피터필름","CJ ENM","청소년관람불가","멜로/로맨스","정윤수","손예진"
"그 남자의 책 198쪽","2008-10-23",587173500,0.1,587173500,93445,93445,221,9355,"한국","(주)디에스피미디어","(주)성원아이컴","12세이상관람가","멜로/로맨스","김정권","이동욱"
"아내가 결혼했다","2008-10-23",378000,0,12062558000,54,1799501,1,2,"한국","(주)주피터필름","CJ ENM","청소년관람불가","멜로/로맨스","정윤수","손예진"
"맨데이트: 신이 주신 임무","2008-10-30",78955000,0,78955000,12144,12144,89,2362,"한국","메가픽쳐스제이씨(주)","메가픽쳐스제이씨(주)","청소년관람불가","스릴러","박희준","재희"
"미인도","2008-11-13",15655329500,1.8,15655329500,2342579,2342579,450,69523,"한국","㈜이룸영화사","CJ ENM","청소년관람불가","사극","전윤수","김민선"
"서양 골동 양과자점 앤티크","2008-11-13",7420399500,0.8,7420399500,1181322,1181322,436,42157,"한국","영화사 집","오퍼스픽쳐스(유)","15세이상관람가","드라마","민규동","주지훈"
"순정만화","2008-11-27",4682641000,0.5,4682641000,731706,731706,368,26483,"한국","㈜렛츠필름","CJ ENM","12세이상관람가","멜로/로맨스","류장하","유지태"
"초감각 커플","2008-11-27",24641500,0,24641500,3732,3732,6,239,"한국","(주)크로스필름","필름메신저","12세이상관람가","멜로/로맨스","김형주","진구"
"과속스캔들","2008-12-03",53800771400,6.1,53800771400,8223266,8223266,408,145555,"한국","(주)토일렛픽쳐스","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","코미디","강형철","차태현"
"1724 기방난동사건","2008-12-03",1897970000,0.2,1897970000,288452,288452,340,19036,"한국","(주)싸이더스","(주)싸이더스","15세이상관람가","사극","여균동","이정재"
"4요일: 자살을 부르는 요일","2008-12-11",182990000,0,182990000,26962,26962,132,3825,"한국","(주)재하엔터테인먼트","메가픽쳐스제이씨(주)","청소년관람불가","공포(호러)","서민영","정운택"
"달콤한 거짓말","2008-12-18",3122965500,0.4,3122965500,471310,471310,340,19594,"한국","CJ ENM","CJ ENM","12세이상관람가","멜로/로맨스","정정화","김선아"
"로맨틱 아일랜드","2008-12-24",1006594000,0.1,1006594000,151105,151105,210,8036,"한국","㈜스토리팩토리","실버스푼","15세이상관람가","멜로/로맨스","강철우","이선균"
"쌍화점","2008-12-30",25411823400,2.9,25411823400,3749034,3749034,532,72498,"한국","오퍼스픽쳐스(유)","(주)쇼박스","청소년관람불가","드라마","유하","조인성"
"미안하다 독도야","2008-12-31",31293500,0,31293500,5165,5165,51,767,"한국","지오엔터테인먼트","메가픽쳐스제이씨(주)","전체관람가","다큐멘터리","최현묵","김성도"
"유감스러운 도시","2009-01-22",10289635500,1.2,10289635500,1532632,1532632,375,35055,"한국","(주)주머니이엔티","CJ ENM","15세이상관람가","코미디","김동원","정준호"
"마린보이","2009-02-05",5503176500,0.6,5503176500,827647,827647,340,26345,"한국","리얼라이즈픽쳐스(주)","CJ ENM","15세이상관람가","액션","윤종석","김강우"
"키친","2009-02-05",931460100,0.1,931460100,141109,141109,179,8045,"한국","(주)수필름","실버스푼","15세이상관람가","멜로/로맨스","홍지영","김태우"
"작전","2009-02-12",10086067500,1.1,10086067500,1517096,1517096,393,50216,"한국","(주)영화사비단길","(주)쇼박스","15세이상관람가","범죄","이호재","박용하"
"핸드폰","2009-02-19",4221938000,0.5,4221938000,622486,622486,357,25062,"한국","(주)씨네토리","에스케이텔레콤(주)","청소년관람불가","스릴러","김한민","엄태웅"
"구세주 2","2009-02-26",773088000,0.1,773088000,117006,117006,228,10376,"한국","(주)씨와이필름","CJ ENM","15세이상관람가","코미디","황승재","최성국"
"슬픔보다 더 슬픈 이야기","2009-03-11",4724214000,0.5,4724214000,715800,715800,353,35118,"한국","(주)코어콘텐츠미디어","(주)쇼박스","15세이상관람가","멜로/로맨스","원태연","권상우"
"실종","2009-03-19",4346511500,0.5,4346511500,644276,644276,262,31373,"한국","활동사진","(주)시너지하우스 (시너지)","청소년관람불가","범죄","김성홍","문성근"
"그림자 살인","2009-04-02",12659065000,1.4,12659065000,1892467,1892467,387,54046,"한국","CJ ENM","CJ ENM","15세이상관람가","미스터리","박대민","송요셉"
"우리 집에 왜 왔니","2009-04-09",1411607500,0.2,1411607500,217478,217478,225,14538,"한국","㈜어거스트","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","드라마","황수아","강혜정"
"7급 공무원","2009-04-22",26380710000,3,26380710000,4039891,4039891,475,90779,"한국","(주)하리마오픽쳐스","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","코미디","신태라","김하늘"
"인사동 스캔들","2009-04-29",7780811000,0.9,7780811000,1187684,1187684,305,33106,"한국","(주)쌈지","에스케이텔레콤(주)","15세이상관람가","드라마","박희곤","김래원"
"박쥐","2009-04-30",14835490500,1.7,14835490500,2205600,2205600,499,45395,"한국","(주)모호필름","CJ ENM","청소년관람불가","공포(호러)","박찬욱","송강호"
"박쥐","2009-04-30",128000,0,14835618500,21,2205621,1,5,"한국","(주)모호필름","CJ ENM","청소년관람불가","공포(호러)","박찬욱","송강호"
"박쥐","2009-04-30",10844500,0,14857692000,1217,2208165,11,107,"한국","(주)모호필름","CJ ENM","청소년관람불가","공포(호러)","박찬욱","송강호"
"김씨표류기","2009-05-14",4736518000,0.5,4736518000,724987,724987,273,25946,"한국","반짝반짝영화사(주)","(주)시네마서비스","12세이상관람가","코미디","이해준","정재영"
"싸이보그 그녀","2009-05-14",136587500,0,136587500,20696,20696,111,2707,"한국","마루온(주)","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","코미디","곽재용","아야세"
"김씨표류기","2009-05-14",258000,0,4736776000,44,725031,1,2,"한국","반짝반짝영화사(주)","(주)시네마서비스","12세이상관람가","코미디","이해준","정재영"
"마더","2009-05-28",19967362500,2.3,19967362500,2979213,2979213,642,71401,"한국","(주)바른손이앤에이","CJ ENM","청소년관람불가","드라마","봉준호","김혜자"
"마더","2009-05-28",240000,0,19967602500,41,2979254,1,6,"한국","(주)바른손이앤에이","CJ ENM","청소년관람불가","드라마","봉준호","김혜자"
"마더","2009-05-28",18104200,0,19989614800,2148,2981953,7,90,"한국","(주)바른손이앤에이","CJ ENM","청소년관람불가","드라마","봉준호","김혜자"
"압록강은 흐른다","2009-06-04",3360500,0,3360500,797,797,1,22,"한국","SBS프로덕션","주식회사 루믹스미디어","전체관람가","드라마","이종한","신구"
"거북이 달린다","2009-06-11",20618276000,2.3,20618276000,3024666,3024666,432,69946,"한국","(주)씨네이천","(주)쇼박스","15세이상관람가","드라마","이연우","김윤석"
"여고괴담 5","2009-06-18",4158738000,0.5,4158738000,644717,644717,318,31631,"한국","(주)씨네이천","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","공포(호러)","이종용","오연서"
"킹콩을 들다","2009-07-01",8851762500,1,8851762500,1262850,1262850,411,42626,"한국","(주)알지엔터웍스","(주)넥스트엔터테인먼트월드(NEW)","전체관람가","드라마","박건용","이범수"
"킹콩을 들다","2009-07-01",40000,0,8851802500,8,1262858,1,7,"한국","(주)알지엔터웍스","(주)넥스트엔터테인먼트월드(NEW)","전체관람가","드라마","박건용","이범수"
"오감도","2009-07-09",3074373500,0.3,3074373500,438808,438808,302,15636,"한국","데이지엔터테인먼트","(주)시너지하우스 (시너지)","청소년관람불가","드라마","허진호","김강우"
"죽기 전에 해야할 몇가지 것들","2009-07-09",25000,0,25000,4,4,1,1,"한국","휴매스터","(주)이모션픽처스","12세이상관람가","드라마","박성범","남궁은"
"차우","2009-07-15",12531840500,1.4,12531840500,1778843,1778843,397,41354,"한국","(주)영화사수작","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","액션","신정원","엄태웅"
"해운대","2009-07-22",81025004000,9.2,81025004000,11324433,11324433,764,154277,"한국","(주)제이케이필름","CJ ENM","12세이상관람가","액션","윤제균","설경구"
"해운대","2009-07-22",2191000,0,81027925000,413,11324958,24,51,"한국","(주)제이케이필름","CJ ENM","12세이상관람가","액션","윤제균","설경구"
"국가대표","2009-07-29",57570773000,6.5,57570773000,8035181,8035181,570,131671,"한국","케이엠컬쳐㈜","(주)쇼박스","12세이상관람가","드라마","김용화","하정우"
"10억","2009-08-06",3107403000,0.4,3107403000,433866,433866,252,12744,"한국","(주)이든픽쳐스","(주)싸이더스","15세이상관람가","스릴러","조민호","박해일"
"불신지옥","2009-08-12",1795734500,0.2,1795734500,248284,248284,237,10821,"한국","(주)영화사아침","(주)쇼박스","15세이상관람가","미스터리","이용주","남상미"
"4교시 추리영역","2009-08-12",459533500,0.1,459533500,67602,67602,170,4904,"한국","스웨이엔터테인먼트","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","공포(호러)","이상용","김호연"
"불신지옥","2009-08-12",15000,0,1795749500,2,248286,1,1,"한국","(주)영화사아침","(주)쇼박스","15세이상관람가","미스터리","이용주","남상미"
"요가학원","2009-08-20",1927358500,0.2,1927358500,268627,268627,251,15251,"한국","오퍼스픽쳐스(유)","(주)싸이더스","15세이상관람가","공포(호러)","윤재연","유진"
"핑크 토끼","2009-08-20",1558500,0,1558500,262,262,3,53,"한국","한코리아","한코리아","15세이상관람가","드라마","김회근","고다미"
"애자","2009-09-09",13633710500,1.5,13633710500,1901694,1901694,376,65490,"한국","시리우스픽쳐스(주)","(주)시너지하우스 (시너지)","15세이상관람가","드라마","정기훈","김성태"
"애자","2009-09-09",191500,0,13633902000,37,1901731,1,10,"한국","시리우스픽쳐스(주)","(주)시너지하우스 (시너지)","15세이상관람가","드라마","정기훈","김성태"
"국가대표 완결판-못 다한 이야기","2009-09-10",2647781500,0.3,2647781500,357436,357436,82,8509,"한국","케이엠컬쳐㈜","(주)쇼박스","12세이상관람가","드라마","김용화","하정우"
"내 사랑 내 곁에","2009-09-24",15584755500,1.8,15584755500,2135509,2135509,478,65168,"한국","영화사 집","CJ ENM","12세이상관람가","드라마","박진표","하지원"
"불꽃처럼 나비처럼","2009-09-24",12302961500,1.4,12302961500,1670652,1670652,441,57300,"한국","(주)싸이더스","(주)쇼박스","15세이상관람가","멜로/로맨스","김용균","최경원"
"불꽃처럼 나비처럼","2009-09-24",0,0,12302961500,0,1670652,1,1,"한국","(주)싸이더스","(주)쇼박스","15세이상관람가","멜로/로맨스","김용균","최경원"
"정승필 실종사건","2009-10-08",2296093000,0.3,2296093000,318852,318852,261,19824,"한국","화이트리시네마","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","코미디","강석범","김선영"
"호우시절","2009-10-08",2139360500,0.2,2139360500,287712,287712,313,21164,"한국","판씨네마(주)","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","멜로/로맨스","허진호","정우성"
"호우시절","2009-10-08",336000,0,2139696500,40,287752,1,3,"한국","판씨네마(주)","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","멜로/로맨스","허진호","정우성"
"호우시절","2009-10-08",2859000,0,2143839500,411,288351,6,42,"한국","판씨네마(주)","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","멜로/로맨스","허진호","정우성"
"부산","2009-10-15",1172970000,0.1,1172970000,158943,158943,203,12745,"한국","(주)오죤필름","(주)싸이더스","청소년관람불가","액션","박지원","유승호"
"굿모닝 프레지던트","2009-10-22",18567863300,2.1,18567863300,2554960,2554960,586,69955,"한국","소란플레이먼트(주)","CJ ENM","전체관람가","코미디","장진","한동학"
"하늘과 바다","2009-10-28",120315500,0,120315500,17857,17857,186,3769,"한국","(주)라원문화","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","드라마","오달균","장나라"
"펜트하우스 코끼리","2009-11-05",1077396000,0.1,1077396000,142781,142781,233,10655,"한국","엘레비젼","(주)시너지하우스 (시너지)","청소년관람불가","드라마","정승구","장혁"
"내 눈에 콩깍지","2009-11-05",399501500,0,399501500,54331,54331,123,5005,"한국","(주)삼화네트웍스","CJ ENM","12세이상관람가","멜로/로맨스","이장수","이지아"
"킬 미","2009-11-05",386192500,0,386192500,50730,50730,168,6377,"한국","(주)싸이더스","(주)싸이더스","청소년관람불가","멜로/로맨스","양종현","신현준"
"내 눈에 콩깍지","2009-11-05",1464000,0,400965500,183,54514,1,1,"한국","(주)삼화네트웍스","CJ ENM","12세이상관람가","멜로/로맨스","이장수","이지아"
"펜트하우스 코끼리","2009-11-05",55000,0,1077451000,11,142792,1,4,"한국","엘레비젼","(주)시너지하우스 (시너지)","청소년관람불가","드라마","정승구","장혁"
